"kingdom","phylum","class","order","family","genus","species"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","Parasola conopilea"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella candolleana"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella merdicola"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella obtusata"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella panaeoloides"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella prona"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella sacchariolens"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella sulcatotuberculosa"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Lindtneria","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Stephanospora","Stephanospora caroticolor"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hypholoma","Hypholoma fasciculare"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","Pholiota conissans"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Psilocybe","Psilocybe coprophila"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","Clitocybe nebularis"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Delicatula","Delicatula integrella"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma","Dermoloma cuneifolium"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Flagelloscypha","Flagelloscypha minutissima"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena cucullata"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","Hemimycena gracilis"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Hemimycena","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Lepista",NA
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Paralepista","Paralepista flaccida"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Ripartites",NA
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma sulphureum"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma ustaloides"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Typhulaceae","Typhula","Typhula micans"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Xenasmatella","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariaceae","Auricularia","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",NA
"Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Imleria","Imleria badia"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus chrysenteron"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",NA
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Gyrodontaceae","Gyrodon","Gyrodon lividus"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster variegatus"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus cuprinus"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus olivellus"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma areolatum"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma polyrhizum"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma verrucosum"
"Fungi","Basidiomycota","Agaricomycetes","Boletales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Minimedusa","Minimedusa polyspora"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Ceratobasidium ramicola"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia","Rhizoctonia fusispora"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","Thanatephorus ochraceus"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Waitea","Waitea circinata"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Membranomyces","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales",NA,NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetales_fam_Incertae_sedis","Peniophorella","Peniophorella pubera"
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia",NA
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Lyomyces","Lyomyces mascarensis"
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Lyomyces","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Phallales","Clathraceae","Clathrus","Clathrus archeri"
"Fungi","Basidiomycota","Agaricomycetes","Phallales","Clathraceae","Clathrus","Clathrus ruber"
"Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","Phallus impudicus"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Laetiporus","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia","Postia gloeopora"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Postia",NA
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma adspersum"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma carnosum"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma gibbosum"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",NA
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Perenniporia","Perenniporia fraxinea"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","Ceriporia reticulata"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Abortiporus","Abortiporus biennis"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion",NA
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora aurantiaca"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora rufomarginata"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactifluus","Lactifluus vellereus"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula betularum"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula chloroides"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula decipiens"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula graveolens"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula odorata"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula recondita"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula virescens"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Efibulobasidium","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Helvellosebacina","Helvellosebacina helvelloides"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina cystidiata"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina dimitica"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina flagelliformis"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita herbamans"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Pseudotomentella rotundispora"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora alnii"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora atra"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella badia"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella botryoides"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella bryophila"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella cinerascens"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella coerulea"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella ellisii"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella fuscocinerea"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella pallidocastanea"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella pilosa"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella punicea"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella stuposa"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella terrestris"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella umbrinospora"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentellopsis","Tomentellopsis pulchella"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentellopsis","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium","Subulicystidium perlongisporum"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium",NA
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora bispora"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora caucasica"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora farinacea"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora nivea"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora stellulata"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora stevensonii"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidaceae","Tremellodendropsis","Tremellodendropsis tuberosa"
"Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces tardus"
"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","unidentified"
"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","unidentified","unidentified"
"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa","unidentified"
"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa",NA
"Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Atractiella","Atractiella rhizophila"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium fimetarium"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur","Occultifur mephitis"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Occultifur","Occultifur tropicalis"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales",NA,NA,NA
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Buckleyzymaceae","Buckleyzyma","Buckleyzyma aurantiaca"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora oryzicola"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora vermiculata"
"Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora",NA
"Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Erythrobasidium","Erythrobasidium hasegawianum"
"Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Erythrobasidium",NA
"Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA
"Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Calocera","Calocera cornea"
"Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Calocera","unidentified"
"Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Calocera",NA
"Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","unidentified"
"Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium scottii"
"Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium",NA
"Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Slooffia","unidentified"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma","Udeniozyma ferulica"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Chrysozymaceae","Udeniozyma","unidentified"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Colacogloea","unidentified"
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula babjevae"
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula graminis"
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",NA
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces roseus"
"Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Eocronartiaceae","Eocronartium","unidentified"
"Fungi","Basidiomycota","Pucciniomycetes","Platygloeales","Platygloeaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Pucciniomycetes","Platygloeales",NA,NA,NA
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium capitatum"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Cystofilobasidiaceae","Cystofilobasidium","Cystofilobasidium macerans"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Itersonilia","Itersonilia perplexans"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia pullulans"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales",NA,NA,NA
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium chernovii"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium magnum"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium oeirense"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",NA
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia albida"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia cerealis"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia uzbekistanensis"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma aeria"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma terrea"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma terricola"
"Fungi","Basidiomycota","Tremellomycetes","Holtermanniales","Holtermanniales_fam_Incertae_sedis","Holtermanniella","Holtermanniella takashimae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Genolevuria","Genolevuria armeniaca"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Genolevuria","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia buhagiarii"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia fristingensis"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia zsoltii var. yunnanensis"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella oryzae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma carnescens"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma heimaeyensis"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma psychrotolerans"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma tephrensis"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma victoriae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema flavescens"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema frias"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema laurentii"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema leoncinii"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema plantarum"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema terrestris"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Sirobasidiaceae","Sirobasidium","Sirobasidium brefeldianum"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae","Syzygospora","Syzygospora effibulata"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae","Syzygospora",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus aspenensis"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus dimennae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",NA,NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellales_fam_Incertae_sedis","Kwoniella","Kwoniella betulae"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma podzolica"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA
"Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae","Tetragoniomyces","Tetragoniomyces uliginosus"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae","unidentified","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum gamsii"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","Apiotrichum scarabaeorum"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",NA
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon jirovecii"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon smithiae"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon terricola"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon",NA
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Haglerozyma","Haglerozyma chiarellii"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","Trichosporon asahii"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","Trichosporon ovoides"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","unidentified"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Vanrija","Vanrija albida"
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae",NA,NA
"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA
"Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Basidiomycota",NA,NA,NA,NA,NA
